Date,Time (GMT),,File name,File URL,,Owner,Gun Shot (Y/N),"Type of Sound (Gunshot, Unclear, etc.)"
7/12/2022,0:09:06,88244,Sample-375 (Mon Jul 11 17:09:05 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-375 (Mon Jul 11 17:09:05 2022).wav,,Nilo,N,Wind
7/12/2022,0:15:47,88244,Sample-376 (Mon Jul 11 17:15:45 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-376 (Mon Jul 11 17:15:45 2022).wav,,Nilo,N,Wind
7/12/2022,0:19:21,88244,Sample-363 (Mon Jul 11 17:19:17 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-363 (Mon Jul 11 17:19:17 2022).wav,,Nilo,N,Plane
7/12/2022,0:20:45,88244,Sample-377 (Mon Jul 11 17:20:43 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-377 (Mon Jul 11 17:20:43 2022).wav,,Nilo,N,Wind
7/12/2022,0:20:54,88244,Sample-378 (Mon Jul 11 17:20:51 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-378 (Mon Jul 11 17:20:51 2022).wav,,Nilo,N,Wind
7/12/2022,0:27:14,88244,Sample-379 (Mon Jul 11 17:27:12 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-379 (Mon Jul 11 17:27:12 2022).wav,,Nilo,N,Wind
7/12/2022,0:30:04,88244,Sample-380 (Mon Jul 11 17:30:02 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-380 (Mon Jul 11 17:30:02 2022).wav,,Nilo,N,Wind
7/12/2022,0:30:07,88244,Sample-610 (Mon Jul 11 17:30:05 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-610 (Mon Jul 11 17:30:05 2022).wav,,Nilo,N,Wind
7/12/2022,0:30:08,88244,Sample-611 (Mon Jul 11 17:30:07 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-611 (Mon Jul 11 17:30:07 2022).wav,,Nilo,N,Wind
7/12/2022,0:30:33,88244,Sample-612 (Mon Jul 11 17:30:31 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-612 (Mon Jul 11 17:30:31 2022).wav,,Nilo,N,Wind
7/12/2022,0:30:37,88244,Sample-613 (Mon Jul 11 17:30:35 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-613 (Mon Jul 11 17:30:35 2022).wav,,Nilo,N,Wind
7/12/2022,0:34:47,88244,Sample-614 (Mon Jul 11 17:34:45 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-614 (Mon Jul 11 17:34:45 2022).wav,,Nilo,N,Wind
7/12/2022,0:35:32,88244,Sample-306 (Mon Jul 11 17:35:30 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-306 (Mon Jul 11 17:35:30 2022).wav,,Nilo,N,Wind
7/12/2022,0:36:56,88244,Sample-381 (Mon Jul 11 17:36:54 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-381 (Mon Jul 11 17:36:54 2022).wav,,Nilo,N,Wind
7/12/2022,0:38:19,88244,Sample-615 (Mon Jul 11 17:38:17 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-615 (Mon Jul 11 17:38:17 2022).wav,,Nilo,N,Wind
7/12/2022,0:38:54,88244,Sample-145 (Mon Jul 11 17:38:52 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-145 (Mon Jul 11 17:38:52 2022).wav,,Nilo,N,Wind
7/12/2022,0:39:11,88244,Sample-616 (Mon Jul 11 17:39:09 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-616 (Mon Jul 11 17:39:09 2022).wav,,Nilo,N,Wind
7/12/2022,0:39:14,88244,Sample-382 (Mon Jul 11 17:39:12 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-382 (Mon Jul 11 17:39:12 2022).wav,,Nilo,N,Wind
7/12/2022,0:42:24,88244,Sample-383 (Mon Jul 11 17:42:22 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-383 (Mon Jul 11 17:42:22 2022).wav,,Nilo,N,Wind
7/12/2022,0:42:28,88244,Sample-384 (Mon Jul 11 17:42:26 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-384 (Mon Jul 11 17:42:26 2022).wav,,Nilo,N,Wind
7/12/2022,0:46:13,88244,Sample-385 (Mon Jul 11 17:46:10 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-385 (Mon Jul 11 17:46:10 2022).wav,,Nilo,N,Wind
7/12/2022,0:47:41,88244,Sample-386 (Mon Jul 11 17:47:38 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-386 (Mon Jul 11 17:47:38 2022).wav,,Nilo,N,Wind
7/12/2022,0:48:37,88244,Sample-387 (Mon Jul 11 17:48:34 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-387 (Mon Jul 11 17:48:34 2022).wav,,Nilo,N,Wind
7/12/2022,0:50:49,88244,Sample-388 (Mon Jul 11 17:50:46 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-388 (Mon Jul 11 17:50:46 2022).wav,,Nilo,N,Wind
7/12/2022,0:51:13,88244,Sample-389 (Mon Jul 11 17:51:11 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-389 (Mon Jul 11 17:51:11 2022).wav,,Nilo,N,Wind
7/12/2022,0:51:17,88244,Sample-390 (Mon Jul 11 17:51:15 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-390 (Mon Jul 11 17:51:15 2022).wav,,Nilo,N,Wind
7/12/2022,0:51:21,88244,Sample-391 (Mon Jul 11 17:51:19 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-391 (Mon Jul 11 17:51:19 2022).wav,,Nilo,N,Wind
7/12/2022,0:51:32,88244,Sample-392 (Mon Jul 11 17:51:29 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-392 (Mon Jul 11 17:51:29 2022).wav,,Nilo,N,Wind
7/12/2022,1:00:01,88244,Sample-617 (Mon Jul 11 17:59:59 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-617 (Mon Jul 11 17:59:59 2022).wav,,Nilo,N,Wind
7/12/2022,1:00:56,88244,Sample-393 (Mon Jul 11 18:00:54 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-393 (Mon Jul 11 18:00:54 2022).wav,,Nilo,N,Wind
7/12/2022,1:03:54,88244,Sample-394 (Mon Jul 11 18:03:52 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-394 (Mon Jul 11 18:03:52 2022).wav,,Nilo,N,Wind
7/12/2022,1:03:56,88244,Sample-395 (Mon Jul 11 18:03:54 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-395 (Mon Jul 11 18:03:54 2022).wav,,Nilo,N,Wind
7/12/2022,1:05:46,88244,Sample-146 (Mon Jul 11 18:05:44 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-146 (Mon Jul 11 18:05:44 2022).wav,,Nilo,N,Wind
7/12/2022,1:05:48,88244,Sample-147 (Mon Jul 11 18:05:46 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-147 (Mon Jul 11 18:05:46 2022).wav,,Nilo,N,Wind
7/12/2022,1:05:53,88244,Sample-618 (Mon Jul 11 18:05:51 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-618 (Mon Jul 11 18:05:51 2022).wav,,Nilo,N,Wind
7/12/2022,1:08:00,88244,Sample-396 (Mon Jul 11 18:07:58 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-396 (Mon Jul 11 18:07:58 2022).wav,,Nilo,N,Wind
7/12/2022,1:10:32,88244,Sample-397 (Mon Jul 11 18:10:30 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-397 (Mon Jul 11 18:10:30 2022).wav,,Nilo,N,Wind
7/12/2022,1:10:41,88244,Sample-398 (Mon Jul 11 18:10:38 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-398 (Mon Jul 11 18:10:38 2022).wav,,Nilo,N,Wind
7/12/2022,1:12:38,88244,Sample-619 (Mon Jul 11 18:12:36 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-619 (Mon Jul 11 18:12:36 2022).wav,,Nilo,N,Wind
7/12/2022,1:13:12,88244,Sample-620 (Mon Jul 11 18:13:10 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-620 (Mon Jul 11 18:13:10 2022).wav,,Nilo,N,Wind
7/12/2022,1:13:54,88244,Sample-148 (Mon Jul 11 18:13:52 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-148 (Mon Jul 11 18:13:52 2022).wav,,Nilo,N,Wind
7/12/2022,1:14:08,88244,Sample-399 (Mon Jul 11 18:14:05 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-399 (Mon Jul 11 18:14:05 2022).wav,,Nilo,N,Wind
7/12/2022,1:14:14,88244,Sample-149 (Mon Jul 11 18:14:12 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-149 (Mon Jul 11 18:14:12 2022).wav,,Nilo,N,Wind
7/12/2022,1:14:15,88244,Sample-307 (Mon Jul 11 18:14:12 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-307 (Mon Jul 11 18:14:12 2022).wav,,Nilo,N,Wind
7/12/2022,1:17:56,88244,Sample-400 (Mon Jul 11 18:17:54 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-400 (Mon Jul 11 18:17:54 2022).wav,,Nilo,N,Wind
7/12/2022,1:19:50,88244,Sample-621 (Mon Jul 11 18:19:48 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-621 (Mon Jul 11 18:19:48 2022).wav,,Nilo,N,Wind
7/12/2022,1:23:38,88244,Sample-401 (Mon Jul 11 18:23:26 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-401 (Mon Jul 11 18:23:26 2022).wav,,Nilo,N,Wind
7/12/2022,1:24:03,88244,Sample-402 (Mon Jul 11 18:24:00 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-402 (Mon Jul 11 18:24:00 2022).wav,,Nilo,N,Wind
7/12/2022,1:24:04,88244,Sample-403 (Mon Jul 11 18:24:02 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-403 (Mon Jul 11 18:24:02 2022).wav,,Nilo,N,Wind
7/12/2022,1:24:19,88244,Sample-404 (Mon Jul 11 18:24:17 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-404 (Mon Jul 11 18:24:17 2022).wav,,Nilo,N,Wind
7/12/2022,1:26:27,88244,Sample-308 (Mon Jul 11 18:26:25 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-308 (Mon Jul 11 18:26:25 2022).wav,,Nilo,N,Wind
7/12/2022,1:28:59,88244,Sample-405 (Mon Jul 11 18:28:57 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-405 (Mon Jul 11 18:28:57 2022).wav,,Nilo,N,Wind
7/12/2022,1:31:27,88244,Sample-309 (Mon Jul 11 18:31:25 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-309 (Mon Jul 11 18:31:25 2022).wav,,Nilo,N,Wind
7/12/2022,1:33:32,88244,Sample-622 (Mon Jul 11 18:33:30 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-622 (Mon Jul 11 18:33:30 2022).wav,,Nilo,N,Wind
7/12/2022,1:42:26,88244,Sample-623 (Mon Jul 11 18:42:24 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-623 (Mon Jul 11 18:42:24 2022).wav,,Nilo,N,Wind
7/12/2022,1:44:16,88244,Sample-310 (Mon Jul 11 18:44:14 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-310 (Mon Jul 11 18:44:14 2022).wav,,Nilo,N,Wind
7/12/2022,1:44:25,88244,Sample-406 (Mon Jul 11 18:44:23 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-406 (Mon Jul 11 18:44:23 2022).wav,,Nilo,N,Wind
7/12/2022,1:45:00,88244,Sample-624 (Mon Jul 11 18:44:58 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-624 (Mon Jul 11 18:44:58 2022).wav,,Nilo,N,Wind
7/12/2022,1:48:59,88244,Sample-407 (Mon Jul 11 18:48:57 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-407 (Mon Jul 11 18:48:57 2022).wav,,Nilo,N,Wind
7/12/2022,1:50:51,88244,Sample-408 (Mon Jul 11 18:50:49 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-408 (Mon Jul 11 18:50:49 2022).wav,,Nilo,N,Wind
7/12/2022,1:50:55,88244,Sample-409 (Mon Jul 11 18:50:53 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-409 (Mon Jul 11 18:50:53 2022).wav,,Nilo,N,Wind
7/12/2022,1:50:57,88244,Sample-410 (Mon Jul 11 18:50:55 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-410 (Mon Jul 11 18:50:55 2022).wav,,Nilo,N,Wind
7/12/2022,2:10:58,88244,Sample-411 (Mon Jul 11 19:10:56 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-411 (Mon Jul 11 19:10:56 2022).wav,,Nilo,N,Static/none
7/12/2022,2:11:22,88244,Sample-412 (Mon Jul 11 19:11:20 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-412 (Mon Jul 11 19:11:20 2022).wav,,Nilo,N,Static/none
7/12/2022,2:13:43,88244,Sample-150 (Mon Jul 11 19:13:41 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-150 (Mon Jul 11 19:13:41 2022).wav,,Nilo,N,Static/none
7/12/2022,2:15:15,88244,Sample-625 (Mon Jul 11 19:15:13 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-625 (Mon Jul 11 19:15:13 2022).wav,,Nilo,N,Static/none
7/12/2022,2:16:50,88244,Sample-413 (Mon Jul 11 19:16:48 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-413 (Mon Jul 11 19:16:48 2022).wav,,Nilo,N,Static/none
7/12/2022,2:18:21,88244,Sample-414 (Mon Jul 11 19:18:19 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-414 (Mon Jul 11 19:18:19 2022).wav,,Nilo,N,Static/none
7/12/2022,2:19:16,88244,Sample-311 (Mon Jul 11 19:19:14 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-311 (Mon Jul 11 19:19:14 2022).wav,,Nilo,N,Static/none
7/12/2022,2:21:57,88244,Sample-415 (Mon Jul 11 19:21:55 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-415 (Mon Jul 11 19:21:55 2022).wav,,Nilo,N,Static/none
7/12/2022,2:22:00,88244,Sample-416 (Mon Jul 11 19:21:59 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-416 (Mon Jul 11 19:21:59 2022).wav,,Nilo,N,Static/none
7/12/2022,2:22:25,88244,Sample-417 (Mon Jul 11 19:22:23 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-417 (Mon Jul 11 19:22:23 2022).wav,,Nilo,N,Static/none
7/12/2022,2:22:51,88244,Sample-418 (Mon Jul 11 19:22:49 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-418 (Mon Jul 11 19:22:49 2022).wav,,Nilo,N,Static/none
7/12/2022,2:24:04,88244,Sample-312 (Mon Jul 11 19:24:02 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-312 (Mon Jul 11 19:24:02 2022).wav,,Nilo,N,Static/none
7/12/2022,2:24:23,88244,Sample-419 (Mon Jul 11 19:24:21 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-419 (Mon Jul 11 19:24:21 2022).wav,,Nilo,N,Static/none
7/12/2022,2:25:24,88244,Sample-420 (Mon Jul 11 19:25:21 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-420 (Mon Jul 11 19:25:21 2022).wav,,Nilo,N,Static/none
7/12/2022,2:31:46,88244,Sample-421 (Mon Jul 11 19:31:44 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-421 (Mon Jul 11 19:31:44 2022).wav,,Nilo,N,Static/none
7/12/2022,2:32:53,88244,Sample-626 (Mon Jul 11 19:32:51 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-626 (Mon Jul 11 19:32:51 2022).wav,,Nilo,N,Static/none
7/12/2022,2:33:24,88244,Sample-422 (Mon Jul 11 19:33:22 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-422 (Mon Jul 11 19:33:22 2022).wav,,Nilo,N,Static/none
7/12/2022,2:34:54,88244,Sample-364 (Mon Jul 11 19:34:52 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-364 (Mon Jul 11 19:34:52 2022).wav,,Nilo,N,Static/none
7/12/2022,3:09:30,88244,Sample-423 (Mon Jul 11 20:09:28 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-423 (Mon Jul 11 20:09:28 2022).wav,,Nilo,N,Static/none
7/12/2022,3:10:10,88244,Sample-365 (Mon Jul 11 20:10:08 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-365 (Mon Jul 11 20:10:08 2022).wav,,Nilo,N,Static/none
7/12/2022,3:10:12,88244,Sample-366 (Mon Jul 11 20:10:10 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-366 (Mon Jul 11 20:10:10 2022).wav,,Nilo,N,Wind
7/12/2022,3:11:30,88244,Sample-367 (Mon Jul 11 20:11:28 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-367 (Mon Jul 11 20:11:28 2022).wav,,Nilo,N,Wind
7/12/2022,3:12:16,88244,Sample-368 (Mon Jul 11 20:12:14 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-368 (Mon Jul 11 20:12:14 2022).wav,,Nilo,N,Wind
7/12/2022,3:12:33,88244,Sample-369 (Mon Jul 11 20:12:30 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-369 (Mon Jul 11 20:12:30 2022).wav,,Nilo,N,Wind
7/12/2022,3:12:34,88244,Sample-370 (Mon Jul 11 20:12:32 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-370 (Mon Jul 11 20:12:32 2022).wav,,Nilo,N,Wind
7/12/2022,3:17:53,88244,Sample-371 (Mon Jul 11 20:17:51 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-371 (Mon Jul 11 20:17:51 2022).wav,,Nilo,N,Wind
7/12/2022,3:29:02,88244,Sample-23 (Mon Jul 11 20:29:00 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-23 (Mon Jul 11 20:29:00 2022).wav,,Nilo,N,Wind
7/12/2022,3:29:37,88244,Sample-372 (Mon Jul 11 20:29:35 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-372 (Mon Jul 11 20:29:35 2022).wav,,Nilo,N,Wind
7/12/2022,3:29:38,88244,Sample-373 (Mon Jul 11 20:29:37 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-373 (Mon Jul 11 20:29:37 2022).wav,,Nilo,N,Wind
7/12/2022,3:29:48,88244,Sample-374 (Mon Jul 11 20:29:45 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-374 (Mon Jul 11 20:29:45 2022).wav,,Nilo,N,Wind
7/12/2022,3:39:49,88244,Sample-424 (Mon Jul 11 20:39:46 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-424 (Mon Jul 11 20:39:46 2022).wav,,Nilo,N,Wind
7/12/2022,3:40:35,88244,Sample-425 (Mon Jul 11 20:40:33 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-425 (Mon Jul 11 20:40:33 2022).wav,,Nilo,N,Wind
7/12/2022,3:40:36,88244,Sample-426 (Mon Jul 11 20:40:35 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-426 (Mon Jul 11 20:40:35 2022).wav,,Nilo,N,Wind
7/12/2022,3:50:19,88244,Sample-427 (Mon Jul 11 20:50:17 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-427 (Mon Jul 11 20:50:17 2022).wav,,Nilo,N,Wind
7/12/2022,3:52:15,88244,Sample-428 (Mon Jul 11 20:52:13 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-428 (Mon Jul 11 20:52:13 2022).wav,,Nilo,N,Wind
7/12/2022,4:24:59,88244,Sample-429 (Mon Jul 11 21:24:57 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-429 (Mon Jul 11 21:24:57 2022).wav,,Nilo,N,Wind
7/12/2022,4:30:26,88244,Sample-430 (Mon Jul 11 21:30:24 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-430 (Mon Jul 11 21:30:24 2022).wav,,Nilo,N,Wind
7/12/2022,8:52:07,88244,Sample-431 (Tue Jul 12 01:52:04 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-431 (Tue Jul 12 01:52:04 2022).wav,,Nilo,N,Static/none
7/12/2022,8:53:43,88244,Sample-432 (Tue Jul 12 01:53:41 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-432 (Tue Jul 12 01:53:41 2022).wav,,Nilo,N,Static/none
7/12/2022,15:02:22,88244,Sample-375 (Tue Jul 12 08:02:18 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-375 (Tue Jul 12 08:02:18 2022).wav,,Nilo,N,Unclear
7/12/2022,15:02:46,88244,Sample-376 (Tue Jul 12 08:02:44 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-376 (Tue Jul 12 08:02:44 2022).wav,,Nilo,N,Unclear
7/12/2022,15:02:46,88244,Sample-433 (Tue Jul 12 08:02:44 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-433 (Tue Jul 12 08:02:44 2022).wav,,Nilo,N,Unclear
7/12/2022,15:03:36,88244,Sample-377 (Tue Jul 12 08:03:34 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-377 (Tue Jul 12 08:03:34 2022).wav,,Nilo,N,Unclear
7/12/2022,15:15:58,88244,Sample-378 (Tue Jul 12 08:15:57 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-378 (Tue Jul 12 08:15:57 2022).wav,,Nilo,N,Static/none
7/12/2022,15:16:04,88244,Sample-379 (Tue Jul 12 08:16:03 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-379 (Tue Jul 12 08:16:03 2022).wav,,Nilo,N,Static/none
7/12/2022,15:16:45,88244,Sample-380 (Tue Jul 12 08:16:39 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-380 (Tue Jul 12 08:16:39 2022).wav,,Nilo,N,Static/none
7/12/2022,15:16:47,88244,Sample-381 (Tue Jul 12 08:16:41 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-381 (Tue Jul 12 08:16:41 2022).wav,,Nilo,N,Static/none
7/12/2022,15:16:49,88244,Sample-382 (Tue Jul 12 08:16:45 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-382 (Tue Jul 12 08:16:45 2022).wav,,Nilo,N,Static/none
7/12/2022,15:16:55,88244,Sample-383 (Tue Jul 12 08:16:54 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-383 (Tue Jul 12 08:16:54 2022).wav,,Nilo,N,Static/none
7/12/2022,15:17:14,88244,Sample-384 (Tue Jul 12 08:17:12 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-384 (Tue Jul 12 08:17:12 2022).wav,,Nilo,N,Static/none
7/12/2022,15:17:23,88244,Sample-385 (Tue Jul 12 08:17:22 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-385 (Tue Jul 12 08:17:22 2022).wav,,Nilo,N,Static/none
7/12/2022,15:17:44,88244,Sample-386 (Tue Jul 12 08:17:42 2022).wav,https://phoenix-pd-gunshot-wav-files.s3.us-west-2.amazonaws.com/Sample-386 (Tue Jul 12 08:17:42 2022).wav,,Nilo,N,Static/none
